game_id,date,year,league,blue_team,red_team,blue_win,blue_picks,red_picks,blue_players,red_players
LOLTMNT06_111391,2025-04-09,2025,LFL,Karmine Corp Blue,Solary,0,"Aatrox,Maokai,Jayce,Ezreal,Leona","Rumble,Jarvan IV,Azir,Miss Fortune,Alistar","Maynter,Yukino,SlowQ,3XA,Piero","Kryze,Markoon,Decay,TakeSet,Mersa"
LOLTMNT03_218565,2025-04-10,2025,LCKC,DN SOOPers Challengers,T1 Esports Academy,1,"Aatrox,Vi,Taliyah,Miss Fortune,Neeko","Ambessa,Xin Zhao,Azir,Kalista,Renata Glasc","Lancer,DDoiV,Pungyeon,Slayer,Quantum","Haetae,Vincenzo,Poby,Cypher,Cloud"
LOLTMNT03_219068,2025-04-10,2025,LCKC,HANJIN BRION Challengers,Dplus Kia Challengers,1,"Draven,Poppy,Azir,Ziggs,Alistar","Jayce,Xin Zhao,Viktor,Varus,Leona","Bull,Ellim,Starlit,Levy,Kice","Jaehyuk,Sharvel,Garden,Wayne,Thumb"
LOLTMNT03_219072,2025-04-10,2025,LCKC,DRX Challengers,Gen.G Global Academy,1,"Jayce,Wukong,Azir,Varus,Rell","Rumble,Xin Zhao,Sylas,Jhin,Leona","Frog,Juhan,kyeahoo,LazyFeel,Pleata","Hanbyeol,Winner,Kemish,About,Namgung"
LOLTMNT03_219086,2025-04-10,2025,LCKC,Gen.G Global Academy,DRX Challengers,1,"Ambessa,Naafiri,Ahri,Kai'Sa,Nautilus","Aatrox,Skarner,Ryze,Miss Fortune,Alistar","Hanbyeol,Winner,Kemish,About,Namgung","Frog,Juhan,kyeahoo,LazyFeel,Pleata"
LOLTMNT03_219088,2025-04-10,2025,LCKC,Dplus Kia Challengers,HANJIN BRION Challengers,0,"Renekton,Sejuani,Yone,Ezreal,Nautilus","Sion,Viego,Aurora,Xayah,Rakan","Jaehyuk,Sharvel,Garden,Wayne,Thumb","Levy,Ellim,Starlit,Bull,Kice"
LOLTMNT03_219090,2025-04-10,2025,LCKC,DN SOOPers Challengers,T1 Esports Academy,1,"Gnar,Lillia,Jayce,Tristana,Alistar","K'Sante,Nocturne,Ahri,Ezreal,Nautilus","Lancer,DDoiV,Pungyeon,Slayer,Quantum","Haetae,Vincenzo,Poby,Cypher,Cloud"
LOLTMNT03_219112,2025-04-10,2025,LCKC,DRX Challengers,Gen.G Global Academy,1,"K'Sante,Lillia,Tristana,Ezreal,Maokai","Sion,Nocturne,Aurora,Xayah,Rakan","Frog,Juhan,kyeahoo,LazyFeel,Pleata","Hanbyeol,Winner,Kemish,About,Namgung"
LOLTMNT06_110421,2025-04-10,2025,LFL,Ici Japon Corp. Esport,BK ROG Esports,0,"Gwen,Sejuani,Corki,Kai'Sa,Nautilus","Ambessa,Vi,Ahri,Ezreal,Braum","Howling,Theocacs,Sertuss,SamD,Prime","Szygenda,Rhilech,OMON,Booshi,Doss"
LOLTMNT06_111490,2025-04-10,2025,LFL,GameWard,Team BDS Academy,0,"Rumble,Sejuani,Yone,Xayah,Rell","Ambessa,Vi,Ahri,Kai'Sa,Alistar","Zest,Stormax,Backlund,Matias,HONOR","Papiteero,Shlatan,Toffe,Mishi,Myrtus"
LOLTMNT06_111514,2025-04-10,2025,LFL,Vitality.Bee,Joblife,0,"Rumble,Sejuani,Tristana,Sivir,Elise","K'Sante,Maokai,Yone,Corki,Karma","Vertigo,Lurox,Vetheo,Jopa,Fleshy","Leny,RAMES,Diplex,Deadly,Twiizt"
LOLTMNT06_111543,2025-04-10,2025,LFL,Galions,Solary,0,"Ornn,Skarner,Viktor,Ezreal,Renata Glasc","Volibear,Xin Zhao,Orianna,Kai'Sa,Nautilus","Ragner,Xerxe,Serin,Jezu,Zoelys","Kryze,Markoon,Decay,TakeSet,Mersa"
LOLTMNT06_111562,2025-04-10,2025,LFL,Gentle Mates,Karmine Corp Blue,0,"Jayce,Xin Zhao,Viktor,Kai'Sa,Nautilus","Ambessa,Maokai,Azir,Ezreal,Alistar","Empyros,Zicssi,Eika,Comp,Erdote","Maynter,Yukino,SlowQ,3XA,Piero"
LOLTMNT03_219719,2025-04-11,2025,LCKC,KT Rolster Challengers,BNK FEARX Youth,1,"Gwen,Skarner,Viktor,Corki,Pantheon","Rumble,Naafiri,Azir,Kai'Sa,Rakan","PerfecT,YoungJae,Zinie,deokdam,Way","Soboro,Willer,Daystar,Envyy,Career"
LOLTMNT03_219741,2025-04-11,2025,LCKC,BNK FEARX Youth,KT Rolster Challengers,0,"K'Sante,Viego,Taliyah,Kalista,Renata Glasc","Renekton,Vi,Annie,Ezreal,Karma","Soboro,Willer,Daystar,Envyy,Career","PerfecT,YoungJae,Zinie,deokdam,Way"
LOLTMNT03_219754,2025-04-11,2025,LCKC,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,"Gwen,Maokai,Corki,Tristana,Rell","Rumble,Sejuani,Yone,Sivir,Alistar","Kangin,Sylvie,Calix,vital,Crack","Rooster,Grizzly,Tempester,Pyeonsik,Bluffing"
LOLTMNT03_220186,2025-04-11,2025,LCKC,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,"K'Sante,Nocturne,Azir,Kai'Sa,Leona","Aatrox,Xin Zhao,Taliyah,Varus,Braum","Kangin,Sylvie,Calix,vital,Crack","Rooster,Grizzly,Tempester,Pyeonsik,Bluffing"
LOLTMNT03_220211,2025-04-11,2025,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,1,"Ambessa,Vi,Ryze,Ezreal,Rakan","Renekton,Naafiri,Ahri,Zeri,Nautilus","Rooster,Grizzly,Tempester,Pyeonsik,Bluffing","Kangin,Sylvie,Calix,vital,Crack"
LOLTMNT03_223688,2025-04-14,2025,LCKC,Dplus Kia Challengers,Hanwha Life Esports Challengers,0,"Aatrox,Naafiri,Ryze,Kalista,Neeko","Ambessa,Nocturne,Galio,Xayah,Rakan","Jaehyuk,Sharvel,Garden,Wayne,Thumb","Rooster,Grizzly,Tempester,Pyeonsik,Bluffing"
LOLTMNT03_223712,2025-04-14,2025,LCKC,Gen.G Global Academy,HANJIN BRION Challengers,0,"Rumble,Xin Zhao,Ahri,Jhin,Karma","Galio,Vi,Sylas,Varus,Neeko","Hanbyeol,Winner,Kemish,About,Namgung","Levy,Ellim,Starlit,Bull,Kice"
LOLTMNT03_223721,2025-04-14,2025,LCKC,Gen.G Global Academy,HANJIN BRION Challengers,1,"K'Sante,Wukong,Azir,Aphelios,Rakan","Sion,Naafiri,Ryze,Kalista,Renata Glasc","Hanbyeol,Winner,Kemish,About,Namgung","Levy,Ellim,Starlit,Bull,Kice"
LOLTMNT03_223729,2025-04-14,2025,LCKC,HANJIN BRION Challengers,Gen.G Global Academy,0,"Yorick,Nocturne,Taliyah,Kai'Sa,Rell","Jax,Viego,Orianna,Xayah,Alistar","Levy,Ellim,Starlit,Bull,Kice","Hanbyeol,Winner,Kemish,About,Namgung"
LOLTMNT03_223744,2025-04-14,2025,LCKC,DN SOOPers Challengers,KT Rolster Challengers,0,"Ambessa,Vi,Aurora,Corki,Pantheon","Jayce,Naafiri,Ahri,Ezreal,Leona","Lancer,DDoiV,Pungyeon,Slayer,Minous","PerfecT,YoungJae,Zinie,deokdam,Way"
LOLTMNT03_223812,2025-04-14,2025,LCKC,KT Rolster Challengers,DN SOOPers Challengers,0,"Galio,Kindred,Viktor,Zeri,Rell","Rumble,Nocturne,Orianna,Caitlyn,Braum","PerfecT,YoungJae,Zinie,deokdam,Way","Lancer,DDoiV,Pungyeon,Slayer,Quantum"
LOLTMNT03_224181,2025-04-14,2025,LCKC,Hanwha Life Esports Challengers,Dplus Kia Challengers,1,"Sion,Viego,Azir,Tristana,Alistar","Jayce,Xin Zhao,Taliyah,Corki,Nautilus","Rooster,Grizzly,Tempester,Pyeonsik,Bluffing","Jaehyuk,Sharvel,Garden,Wayne,Thumb"
LOLTMNT03_224270,2025-04-14,2025,LCKC,KT Rolster Challengers,DN SOOPers Challengers,0,"Camille,Sejuani,Azir,Jhin,Poppy","Aatrox,Xin Zhao,Taliyah,Varus,Renata Glasc","PerfecT,YoungJae,Zinie,deokdam,Way","Lancer,DDoiV,Pungyeon,Slayer,Quantum"
LOLTMNT03_224640,2025-04-15,2025,LCKC,T1 Esports Academy,DRX Challengers,0,"Ambessa,Sejuani,Azir,Jhin,Rakan","Rumble,Xin Zhao,Sylas,Ezreal,Nautilus","Haetae,Vincenzo,Poby,Cypher,Cloud","Frog,Juhan,kyeahoo,LazyFeel,Andil"
LOLTMNT03_224656,2025-04-15,2025,LCKC,T1 Esports Academy,DRX Challengers,0,"Gnar,Nocturne,Ahri,Zeri,Alistar","Aatrox,Naafiri,Ryze,Xayah,Rell","Haetae,Vincenzo,Poby,Cypher,Cloud","Frog,Juhan,kyeahoo,LazyFeel,Andil"
LOLTMNT03_224681,2025-04-15,2025,LCKC,Nongshim Esports Academy,BNK FEARX Youth,0,"K'Sante,Poppy,Azir,Ezreal,Leona","Ambessa,Vi,Ahri,Varus,Taric","Kangin,Sylvie,Calix,vital,Crack","Soboro,Willer,Daystar,Envyy,Career"
LOLTMNT03_225232,2025-04-15,2025,LCKC,Nongshim Esports Academy,BNK FEARX Youth,0,"Renekton,Nocturne,Orianna,Caitlyn,Karma","Sion,Lillia,Corki,Xayah,Rakan","Kangin,Sylvie,Calix,vital,Crack","Soboro,Willer,Daystar,Envyy,Career"
LOLTMNT06_112118,2025-04-15,2025,PRM,Berlin International Gaming,Eintracht Frankfurt,1,"Ambessa,Lillia,Yone,Varus,Rakan","Renekton,Jarvan IV,Akali,Miss Fortune,Rell","Shelfmade,Leb,Dajor,BEAN,LIMIT","Sacre,Techoteco,ZaZee,Varry,Veignorem"
LOLTMNT06_112120,2025-04-15,2025,LFL,BK ROG Esports,Solary,0,"Ambessa,Vi,Ahri,Miss Fortune,Rell","Rumble,Xin Zhao,Sylas,Ezreal,Leona","Szygenda,Rhilech,OMON,Booshi,Doss","Kryze,Markoon,Decay,TakeSet,Mersa"
LOLTMNT06_112131,2025-04-15,2025,PRM,Unicorns of Love Sexy Edition,Dung Dynasty,0,"Ambessa,Vi,Ahri,Varus,Rakan","Cassiopeia,Jarvan IV,Viktor,Kalista,Soraka","Fornoreason,White,Simpli,DenVoksne,seaz","Send0o,Agurin,Phantasm,Reptile,Lucky"
LOLTMNT06_112132,2025-04-15,2025,PRM,Berlin International Gaming,Eintracht Frankfurt,1,"Jayce,Sejuani,Syndra,Ezreal,Blitzcrank","Sion,Dr. Mundo,Viktor,Corki,Bard","Shelfmade,Leb,Dajor,BEAN,LIMIT","Sacre,Techoteco,ZaZee,Varry,Veignorem"
LOLTMNT06_112133,2025-04-15,2025,LFL,Team BDS Academy,Joblife,0,"Rumble,Lillia,Yone,Ezreal,Rell","K'Sante,Maokai,Corki,Tristana,Lulu","Papiteero,Shlatan,Toffe,Mishi,Myrtus","Leny,RAMES,Diplex,Deadly,Twiizt"
LOLTMNT06_112137,2025-04-15,2025,PRM,TeamOrangeGaming,Eintracht Spandau,1,"Rumble,Ivern,Smolder,Tristana,Rell","Gnar,Volibear,Taliyah,Ezreal,Alistar","Smurfe,Cboi,Six10,Vzz,Infoneral","Pride,jokaa,PowerOfEvil,Broeki,Lilipp"
LOLTMNT06_112140,2025-04-15,2025,LFL,Galions,Gentle Mates,0,"Gwen,Sejuani,Jayce,Kalista,Rell","Ambessa,Vi,Syndra,Varus,Alistar","Ragner,Xerxe,Serin,Jezu,Zoelys","Empyros,Zicssi,Eika,Comp,Erdote"
LOLTMNT06_113051,2025-04-15,2025,PRM,Unicorns of Love Sexy Edition,Dung Dynasty,1,"Gwen,Sejuani,Yone,Miss Fortune,Alistar","Fiora,Elise,Taliyah,Kai'Sa,Braum","Fornoreason,White,Simpli,DenVoksne,seaz","Send0o,Agurin,Phantasm,Reptile,Lucky"
LOLTMNT06_113058,2025-04-15,2025,PRM,Dung Dynasty,Unicorns of Love Sexy Edition,0,"Cho'Gath,Zyra,Tristana,Xayah,Rell","Jax,Xin Zhao,Ryze,Nilah,Lulu","Send0o,Agurin,Phantasm,Reptile,Lucky","Fornoreason,White,Simpli,DenVoksne,seaz"
LOLTMNT06_113060,2025-04-15,2025,PRM,Eintracht Spandau,TeamOrangeGaming,1,"Ornn,Naafiri,Viktor,Varus,Bard","Jayce,Jarvan IV,Sylas,Miss Fortune,Rakan","Pride,jokaa,PowerOfEvil,Broeki,Lilipp","Smurfe,Cboi,Six10,Vzz,Infoneral"
LOLTMNT06_113061,2025-04-15,2025,LFL,Karmine Corp Blue,Vitality.Bee,0,"Ambessa,Skarner,Taliyah,Kalista,Renata Glasc","Gangplank,Xin Zhao,Ahri,Varus,Rell","Maynter,Yukino,SlowQ,3XA,Piero","Vertigo,Lurox,Vetheo,Jopa,Fleshy"
LOLTMNT06_113063,2025-04-15,2025,PRM,TeamOrangeGaming,Eintracht Spandau,1,"Kennen,Vi,Azir,Kai'Sa,Neeko","Renekton,Poppy,Aurelion Sol,Jinx,Elise","Smurfe,Cboi,Six10,Vzz,Infoneral","Pride,jokaa,PowerOfEvil,Broeki,Lilipp"
LOLTMNT06_113066,2025-04-15,2025,LFL,Ici Japon Corp. Esport,GameWard,1,"Jax,Maokai,Viktor,Ezreal,Leona","Ambessa,Sejuani,Akali,Miss Fortune,Nautilus","Howling,Theocacs,Sertuss,SamD,Prime","Zest,Stormax,Backlund,Matias,HONOR"
LOLTMNT06_114031,2025-04-16,2025,PRM,ROSSMANN Centaurs,E WIE EINFACH E-SPORTS,0,"Gwen,Viego,Ahri,Kai'Sa,Nautilus","Akali,Naafiri,Azir,Ezreal,Poppy","Nice Guy Ben,Xagog,RoyalKanin,Syzyfek,Wildenbruch","Rocklho,Afroboi,Relative,Noz2k,Tockimo"
LOLTMNT06_114057,2025-04-16,2025,LFL,Ici Japon Corp. Esport,Solary,1,"Rumble,Jarvan IV,Orianna,Miss Fortune,Rell","Jayce,Skarner,Azir,Varus,Alistar","Howling,Theocacs,Sertuss,SamD,Prime","Kryze,Markoon,Decay,TakeSet,Mersa"
LOLTMNT06_114059,2025-04-16,2025,PRM,E WIE EINFACH E-SPORTS,ROSSMANN Centaurs,1,"Shen,Volibear,Viktor,Caitlyn,Rell","Gragas,Maokai,Tristana,Miss Fortune,Alistar","Rocklho,Afroboi,Relative,Noz2k,Tockimo","Nice Guy Ben,Xagog,RoyalKanin,Syzyfek,Wildenbruch"
LOLTMNT06_114071,2025-04-16,2025,PRM,Kaufland Hangry Knights,Austrian Force willhaben,1,"Sion,Xin Zhao,Ryze,Varus,Alistar","Aatrox,Maokai,Yone,Miss Fortune,Rell","Venour,Rabble,Random,Jeskla,Visdom","NightSlayer,D4nKa,Nan0,Vaynedeta,HungryPanda"
LOLTMNT06_114087,2025-04-16,2025,PRM,Austrian Force willhaben,Kaufland Hangry Knights,0,"Rumble,Viego,Ahri,Kalista,Renata Glasc","Ambessa,Sejuani,Taliyah,Ezreal,Bard","NightSlayer,D4nKa,Nan0,Vaynedeta,HungryPanda","Venour,Rabble,Random,Jeskla,Visdom"
LOLTMNT06_115035,2025-04-16,2025,LFL,GameWard,Joblife,1,"Rumble,Sejuani,Yone,Caitlyn,Soraka","K'Sante,Lillia,Corki,Sivir,Lulu","Zest,Stormax,Backlund,Matias,HONOR","Leny,RAMES,Diplex,Deadly,Twiizt"
LOLTMNT06_115094,2025-04-16,2025,LFL,Team BDS Academy,Karmine Corp Blue,0,"Gnar,Vi,Taliyah,Kai'Sa,Nautilus","Aatrox,Pantheon,Ahri,Xayah,Rakan","Papiteero,Shlatan,Toffe,Mishi,Myrtus","Maynter,Yukino,SlowQ,3XA,Piero"
LOLTMNT06_115107,2025-04-16,2025,LFL,Galions,Vitality.Bee,0,"Jax,Skarner,Azir,Kalista,Braum","Ambessa,Sejuani,Yone,Seraphine,Rell","Ragner,Xerxe,Serin,Jezu,Zoelys","Vertigo,Lurox,Vetheo,Jopa,Fleshy"
